time="2024-03-04T14:02:28.225" level=info msg="Starting kbench..."
time="2024-03-04T14:02:28.233" level=info msg="Created a new Pod manager."
time="2024-03-04T14:02:28.239" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T14:08:32.708" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:35.814" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:35.814" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:35.814" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:38.911" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:38.911" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:38.911" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:42.003" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:42.003" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:42.003" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:45.097" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:45.097" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:45.097" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:48.190" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:48.190" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:48.190" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:51.286" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:51.287" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:51.287" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:54.382" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:54.382" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:54.382" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:08:57.474" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:08:57.474" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:08:57.474" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:00.568" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:00.568" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:00.568" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:03.662" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:03.662" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:03.662" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:06.760" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:06.760" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:06.760" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:09.859" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:09.859" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:09.859" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:12.957" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:12.957" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:12.957" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:16.050" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:16.050" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:16.050" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:19.146" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:19.146" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:19.146" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:22.238" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:22.238" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:22.238" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:25.341" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:25.341" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:25.341" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:28.438" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:28.438" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:28.438" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:31.528" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:31.528" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:31.528" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:34.633" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:34.633" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:34.633" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:37.735" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:37.735" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:37.735" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:40.829" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:40.829" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:40.829" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:43.924" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:43.924" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:43.924" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:47.018" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:47.019" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:47.019" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:50.114" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:50.114" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:50.114" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:53.211" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:53.211" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:53.211" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:56.315" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:56.315" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:56.315" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:09:59.408" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:09:59.408" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:09:59.408" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:02.501" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:02.501" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:02.501" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:05.604" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:05.604" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:05.604" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:08.697" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:08.697" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:08.697" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:11.789" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:11.789" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:11.789" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:14.883" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:14.883" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:14.883" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:17.981" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:17.981" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:17.981" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:21.076" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:21.076" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:21.076" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:24.171" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:24.171" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:24.171" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:27.265" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:27.265" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:27.265" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:30.361" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:30.361" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:30.361" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:33.470" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:33.470" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:33.470" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:36.561" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:36.561" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:36.561" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:39.660" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:39.660" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:39.660" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:42.755" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:42.755" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:42.755" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:45.859" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:45.859" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:45.859" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:48.952" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:48.952" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:48.952" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:52.051" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:52.051" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:52.051" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:55.146" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:55.146" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:55.146" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:10:58.240" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:10:58.240" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:10:58.240" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:01.332" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:01.332" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:01.332" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:04.426" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:04.426" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:04.426" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:07.524" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:07.524" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:07.524" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:10.619" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:10.619" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:10.619" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:13.714" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:13.714" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:13.714" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:16.807" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:16.807" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:16.807" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:19.912" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:19.912" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:19.912" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:23.005" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:23.005" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:23.005" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:26.098" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:26.098" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:26.098" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:29.196" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:29.196" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:29.196" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:32.295" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:32.295" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:32.295" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:35.378" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:35.378" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:35.378" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:38.468" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:38.468" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:38.468" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:41.562" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:41.562" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:41.562" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:44.656" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:44.656" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:44.656" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:47.754" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:47.754" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:47.754" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:50.845" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:50.845" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:50.845" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:53.940" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:53.940" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:53.940" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:11:57.035" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:11:57.035" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:11:57.035" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:00.131" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:00.131" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:00.131" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:03.223" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:03.224" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:03.224" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:06.318" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:06.318" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:06.318" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:09.410" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:09.410" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:09.410" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:12.501" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:12.501" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:12.501" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:15.597" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:15.597" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:15.597" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:18.694" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:18.694" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:18.694" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:21.785" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:21.785" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:21.785" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:24.881" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:24.881" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:24.881" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
